,UID,col_0,col_1,col_2,col_3,col_4,col_5,col_6,y
1992,1992,A0,B0,C11,D1,100,E1,F2,160000
1993,1993,A0,B0,C11,D1,0,E1,F2,240000
1994,1994,A0,B0,C4,D1,100,E1,F2,93700
1995,1995,A2,B0,C9,D3,50,E3,F2,24823
1996,1996,A0,B0,C30,D1,0,E1,F2,70000
1997,1997,A0,B0,C9,D6,0,E6,F0,66265
1998,1998,A0,B0,C64,D1,0,E1,F2,200000
1999,1999,A1,B0,C2,D1,0,E1,F2,160000
2000,2000,A0,B0,C2,D1,0,E1,F2,245000
2001,2001,A0,B0,C2,D1,0,E1,F2,148800
2002,2002,A0,B0,C11,D1,0,E1,,120000
2003,2003,A0,B0,C15,D1,100,E1,F2,144854
2004,2004,A0,B0,C4,D1,0,E1,F2,150000
2005,2005,A1,B0,C2,D4,50,E4,F0,56256
2006,2006,A2,B0,C17,D35,50,E31,F1,120000
2007,2007,A0,B0,C4,D1,100,E1,F2,127000
2008,2008,A0,B0,C9,D12,50,E11,F0,84053
2009,2009,A1,B0,C11,D1,0,E1,F2,65000
2010,2010,A0,B0,C18,D1,0,E1,F2,210000
2011,2011,A0,B0,C7,D1,0,E1,F2,110000
2012,2012,A0,B0,C52,D1,100,E1,F2,148800
2013,2013,A0,B0,C2,D1,100,E1,F2,205000
2014,2014,A2,B0,C11,D6,100,E6,F0,13493
2015,2015,A0,B0,C57,D2,100,E2,F2,227200
2016,2016,A2,B3,C4,D50,50,E1,F1,125404
2017,2017,A1,B0,C11,D1,100,E1,F0,140000
2018,2018,A1,B0,C12,D12,100,E11,F1,58837
2019,2019,A0,B0,C4,D1,100,E1,F2,108000
2020,2020,A0,B0,C15,D1,100,E1,F2,213120
2021,2021,A0,B0,C2,D1,100,E1,F2,144000
2022,2022,A0,B0,C2,D1,0,E1,F2,160000
2023,2023,A0,B0,C11,D1,100,E1,F 2,202000
2024,2024,A0,B0,C11,D1,0,E1,F2,300000
2025,2025,A2,B0,C4,D1,100,E1,F2,85000
2026,2026,A0,B0,C2,D1,0,E1,F0,104300
2027,2027,A0,B0,C9,D1,0,E1,F2,125000
2028,2028,A0,B0,C10,D2,0,E2,F2,72000
2029,2029,A1,B0,C2,D1,100,E1,F2,115360
2030,2030,A0,B0,C2,D1,100,E1, F2   ,191475
2031,2031,A0,B0,C11,D1,100,E1,F2,160000
2032,2032,A2,B0,C11,D3,50,E3,F2,65013
2033,2033,A0,B0,C11,D1,0,E1,F2,197000
2034,2034,A0,B0,C8,D1,0,E1,F2,185900
2035,2035,A2,B0,C11,D1,0,E1,F2   ,160000
2036,2036,A0,B0,C58,D2,50,E2,F2,99703
2037,2037,A0,B0,C11,D1,0,E1,F2,167500
2038,2038,A0,B0,C13,D1,0,E1,F2,80000
2039,2039,A0,B0,C11,D1,100,E1,F2,225000
2040,2040,A0,B0,C11,D1,0,E1,F 2,126000
2041,2041,A1,B0,C11,D1,100,E1,F2,175000
2042,2042,A1,B0,C2,D9,0,E8,,115573
2043,2043,A1,B0,C4,D1,100,E1,F2,50000
2044,2044,A0,B0,C11,D1,100,E1,F2,100000
2045,2045,A0,B0,C9,D55,100,E53,F2,200000
2046,2046,A0,B0,C7,D1,100,E1,F2,135000
2047,2047,A0,B0,C15,D1,100,E1,F2,113900
2048,2048,A0,B0,C2,D1,100,E1,F 2,140000
2049,2049,A0,B0,C11,D1,0,E1,,160000
2050,2050,A0,B0,C2,D1,0,E1,,162500
2051,2051,A0,B0,C4,D1,100,E1,F2,66100
2052,2052,A0,B0,C3,D1,100,E1,F2,141525
2053,2053,A0,B0,C9,D2,100,E2,F2,115000
2054,2054,A0,B0,C2,D1,100,E1,F2,191475
2055,2055,A2,B0,C9,D1,100,E1,F1,138000
2056,2056,A0,B0,C9,D1,0,E1,F2,204500
2057,2057,A1,B0,C2,D1,100,E1,F2,51962
2058,2058,A2,B0,C80,D6,50,E6,F0,5409
2059,2059,A0,B0,C2,D1,100,E1,F2,104000
2060,2060,A0,B0,C35,D1,100,E1,F2,134000
2061,2061,A0,B0,C7,D1,100,E1,F2,138750
2062,2062,A1,B0,C4,D1,0,E1,F2,206000
2063,2063,A0,B0,C4,D1,0,E1,F2,80000
2064,2064,A0,B0,C15,D1,100,E1,F2,149040
2065,2065,A1,B0,C4,D6,100,E6,F1,5723
2066,2066,A0,B0,C11,D1,0,E1,F2,129000
2067,2067,A0,B0,C9,D1,0,E1,F2,126000
2068,2068,A1,B0,C4,D1,0,E1,F2,100000
2069,2069,A0,B0,C11,D1,0,E1,F2,247300
2070,2070,A0,B0,C11,D1,0,E1,F2,106800
2071,2071,A0,B0,C4,D1,100,E1,F2,120250
2072,2072,A0,B0,C4,D1,0,E1,F2,112900
2073,2073,A0,B0,C2,D2,0,E2,F2,224000
2074,2074,A0,B0,C11,D1,0,E1,F2,252000
2075,2075,A0,B0,C2,D1,100,E1,F2,133200
2076,2076,A0,B0,C4,D1,100,E1,F2,90320
2077,2077,A1,B0,C45,D1,100,E1,F2,100000
2078,2078,A2,B0,C11,D1,0,E1,F 2,65000
2079,2079,A1,B0,C11,D1,0,E1,F2,95000
2080,2080,A0,B0,C11,D1,0,E1,F2,115000
2081,2081,A1,B0,C9,D1,50,E1,F0,135000
2082,2082,A1,B0,C4,D1,0,E1,F2,80000
2083,2083,A0,B0,C11,D1,100,E1,F2,135000
2084,2084,A0,B0,C2,D1,0,E1,F2,185900
2085,2085,A0,B0,C2,D1,0,E1,F2,260000
2086,2086,A0,B0,C4,D2,100,E2,F2,71786
2087,2087,A0,B0,C2,D1,100,E1,,215050
2088,2088,A0,B0,C2,D1,0,E1,F2,145300
2089,2089,A0,B0,C34,D1,100,E2,F0,225000
2090,2090,A0,B0,C19,D9,0,E8,F0,133000
2091,2091,A0,B0,C11,D1,0,E1,F0,105700
2092,2092,A0,B0,C11,D1,100,E1,F2,237000
2093,2093,A2,B3,C4,D0,100,E1,F0   ,25216
2094,2094,A0,B0,C9,D1,0,E1,F2,142200
2095,2095,A1,B0,C4,D4,0,E4,F2,55410
2096,2096,A0,B0,C18,D2,0,E2,F2,145900
2097,2097,A0,B0,C4,D1,100,E1,,80000
2098,2098,A0,B0,C9,D1,0,E1,F0,342300
2099,2099,A0,B0,C2,D1,100,E1,F2,175000
2100,2100,A0,B0,C11,D1,0,E1,F2,145000
2101,2101,A0,B0,C11,D1,100,E1,F2,145000
2102,2102,A0,B0,C11,D1,0,E1,F0,154545
2103,2103,A0,B0,C11,D1,0,E1,F 2,63000
2104,2104,A0,B0,C18,D1,0,E1,F2,215000
2105,2105,A0,B0,C11,D1,0,E1,F2,87980
2106,2106,A0,B0,C11,D1,100,E1,F2,210000
2107,2107,A0,B0,C2,D1,100,E1,F2,38000
2108,2108,A1,B0,C9,D1,0,E1,,130000
2109,2109,A0,B0,C9,D1,0,E1,F2,109400
2110,2110,A0,B0,C2,D1,0,E1,F2,129300
2111,2111,A0,B0,C2,D1,0,E1,F2,95550
2112,2112,A0,B0,C11,D1,0,E1,F2,203100
2113,2113,A1,B0,C11,D1,100,E1,F2,100000
2114,2114,A0,B0,C9,D1,0,E1,,135000
2115,2115,A0,B0,C4,D1,100,E1,F2,87000
2116,2116,A0,B0,C15,D1,100,E1,F2,114000
2117,2117,A1,B0,C53,D13,50,E19,F0,45050
2118,2118,A0,B0,C11,D1,0,E1,F2,132300
2119,2119,A0,B0,C15,D1,0,E1,F2,159500
2120,2120,A0,B0,C2,D1,0,E1,F2,129300
2121,2121,A0,B0,C11,D1,100,E1,F2,25000
2122,2122,A0,B0,C2,D1,100,E1,F2,173000
2123,2123,A0,B0,C11,D1,100,E1,F2,160080
2124,2124,A0,B0,C11,D1,100,E1,F2,160000
2125,2125,A0,B0,C4,D1,0,E1,F2,185900
2126,2126,A1,B0,C4,D1,0,E1,F2,150000
2127,2127,A0,B0,C7,D1,100,E1,F2,110000
2128,2128,A0,B0,C4,D1,0,E1,F2,105500
2129,2129,A0,B0,C11,D1,100,E1,F2,260000
2130,2130,A0,B0,C2,D1,0,E1,F2,175000
2131,2131,A0,B0,C50,D27,50,E26,F2,29453
2132,2132,A1,B0,C11,D1,0,E1,F 2,200000
2133,2133,A2,B0,C11,D6,50,E6,F2,21637
2134,2134,A2,B0,C2,D64,100,E62,F0   ,40000
2135,2135,A0,B0,C15,D1,100,E1,F2,168100
2136,2136,A0,B0,C11,D1,0,E1,F 2,241000
2137,2137,A0,B0,C6,D1,0,E1,F2,203000
2138,2138,A0,B0,C2,D0,0,E0,,47280
2139,2139,A0,B0,C50,D1,0,E1,F2,122000
2140,2140,A0,B0,C11,D1,100,E1,F2,161800
2141,2141,A0,B0,C2,D1,100,E1,F2,170000
2142,2142,A0,B0,C3,D1,100,E1,F2,205000
2143,2143,A0,B0,C2,D1,0,E1,F2,186000
2144,2144,A1,B0,C53,D1,100,E1,F2,100000
2145,2145,A1,B0,C11,D1,0,E1,F2,75000
2146,2146,A0,B0,C11,D1,0,E1,F2,115000
2147,2147,A0,B0,C2,D1,0,E1,F2,195000
2148,2148,A0,B0,C9,D9,100,E8,F0,59888
2149,2149,A0,B0,C11,D1,100,E1,F2,146000
2150,2150,A1,B0,C45,D1,100,E1,F2,60000
2151,2151,A0,B0,C2,D0,0,E0,F2,37824
2152,2152,A0,B0,C4,D1,0,E1,F2,180180
2153,2153,A0,B0,C2,D1,100,E1,F2,203000
2154,2154,A0,B0,C53,D3,100,E3,F2,71897
2155,2155,A0,B0,C11,D1,0,E1,F2,175000
2156,2156,A0,B0,C18,D1,100,E1,F2,196000
2157,2157,A0,B0,C11,D1,0,E1,F2,175000
2158,2158,A0,B0,C4,D1,100,E1,F2,81666
2159,2159,A0,B0,C4,D1,100,E1,F2,117000
2160,2160,A0,B0,C4,D1,0,E1,F2,169000
2161,2161,A3,B0,C7,D1,100,E1,F2,157000
2162,2162,A2,B0,C2,D45,50,E57,F1,52008
2163,2163,A0,B0,C11,D1,0,E1,F2,181940
2164,2164,A0,B0,C7,D1,0,E1,F2,116450
2165,2165,A0,B0,C3,D1,0,E1,F0,260000
2166,2166,A0,B0,C2,D1,0,E1,F2,90000
2167,2167,A1,B0,C11,D4,100,E4,F2,80036
2168,2168,A0,B0,C9,D1,0,E1,,142200
2169,2169,A0,B0,C11,D2,100,E2,F2,137400
2170,2170,A0,B0,C0,D3,100,E3,F2,155499
2171,2171,A0,B0,C13,D1,0,E1,F2,80000
2172,2172,A0,B0,C4,D1,100,E1,F2,125600
2173,2173,A1,B0,C11,D0,100,E1,F2,130800
2174,2174,A1,B0,C27,D1,0,E1,F2,134000
2175,2175,A0,B0,C9,D4,100,E4,,55410
2176,2176,A0,B0,C15,D1,100,E1,F2,115000
2177,2177,A0,B0,C2,D1,0,E1,F2,172000
2178,2178,A0,B0,C11,D1,0,E1,F2,291500
2179,2179,A0,B0,C4,D1,100,E1,F2,150000
2180,2180,A0,B0,C2,D1,100,E1,F0   ,92000
2181,2181,A1,B0,C4,D1,0,E1,F2,109000
2182,2182,A1,B0,C2,D3,0,E3,F2,60938
2183,2183,A0,B0,C4,D2,100,E2,F2,61300
2184,2184,A2,B0,C9,D1,50,E1,F0,115000
2185,2185,A0,B0,C11,D1,0,E1,F2,130000
2186,2186,A0,B0,C2,D1,100,E1,F2,262000
2187,2187,A1,B0,C4,D4,0,E4,F2,85066
2188,2188,A0,B0,C11,D1,100,E1,F2,133800
2189,2189,A2,B0,C4,D1,0,E1,F2,75000
2190,2190,A0,B0,C85,D1,100,E1,F2,146200
2191,2191,A0,B0,C11,D1,0,E1,F2,252000
2192,2192,A0,B0,C7,D1,100,E1,F2,125000
2193,2193,A0,B0,C11,D1,0,E1,F2,226700
2194,2194,A0,B0,C9,D1,0,E1,F2   ,170000
2195,2195,A1,B0,C11,D4,0,E4,F2,49253
2196,2196,A1,B0,C53,D12,50,E11,F2,105066
2197,2197,A0,B0,C9,D1,100,E1,F2,120000
2198,2198,A2,B0,C2,D1,100,E1,F2,168000
2199,2199,A0,B0,C4,D1,0,E1,F2,150000
2200,2200,A1,B0,C11,D1,100,E1,F2,100000
2201,2201,A0,B0,C15,D1,100,E1,F2,160000
2202,2202,A1,B0,C7,D26,100,E23,F2,48000
2203,2203,A0,B0,C7,D1,100,E1,F2,231250
2204,2204,A0,B0,C11,D1,0,E1,F2,170000
2205,2205,A0,B0,C11,D1,100,E1, F2   ,80000
2206,2206,A0,B0,C9,D1,0,E1,F2,204500
2207,2207,A0,B0,C4,D1,0,E1,F2,120000
2208,2208,A1,B0,C34,D1,0,E1,F2,230000
2209,2209,A0,B0,C2,D1,100,E1,F2,170000
2210,2210,A0,B0,C11,D1,0,E1,F2,155000
2211,2211,A0,B0,C11,D1,100,E1,F2,132000
2212,2212,A0,B0,C11,D1,0,E1,F2,179000
2213,2213,A3,B0,C34,D1,100,E1,F1,180000
2214,2214,A0,B0,C15,D1,100,E1,F2,170000
2215,2215,A0,B0,C4,D1,0,E1,F2,95000
2216,2216,A0,B0,C74,D42,0,E38,,68293
2217,2217,A1,B0,C2,D4,0,E4,F2,66837
2218,2218,A0,B0,C26,D1,0,E1,F2,175000
2219,2219,A0,B0,C11,D1,0,E1,F0,123700
2220,2220,A1,B0,C21,D36,100,E32,F1,80000
2221,2221,A1,B0,C11,D1,0,E1,F2,70000
2222,2222,A0,B0,C11,D1,0,E1,F2,247500
2223,2223,A0,B0,C11,D1,0,E1,F 2,206699
2224,2224,A0,B0,C11,D1,0,E1,F2,95000
2225,2225,A0,B0,C13,D1,0,E1,F2,64980
2226,2226,A0,B0,C2,D1,100,E1,F2,141525
2227,2227,A0,B0,C11,D1,0,E1,F2,191200
2228,2228,A0,B0,C2,D1,0,E1, F2   ,120000
2229,2229,A0,B0,C2,D0,0,E0,F2,37824
2230,2230,A0,B0,C12,D26,100,E23,F2,24000
2231,2231,A0,B0,C11,D1,100,E1,F2,153600
2232,2232,A1,B0,C2,D6,100,E6,F0,17022
2233,2233,A0,B0,C11,D1,100,E1,F2,114000
2234,2234,A0,B0,C11,D1,100,E1,F2,160000
2235,2235,A1,B0,C11,D0,100,E0,F2,84053
2236,2236,A1,B0,C4,D1,100,E1,F2,75000
2237,2237,A1,B0,C2,D3,50,E49,F2,61467
2238,2238,A1,B0,C45,D1,100,E1,F2,60000
2239,2239,A0,B0,C2,D2,100,E2,F2,120000
2240,2240,A0,B0,C2,D1,0,E1,F2,122700
2241,2241,A0,B0,C26,D1,100,E1,F0,144000
2242,2242,A0,B0,C11,D1,100,E1,F2,219535
2243,2243,A0,B0,C15,D1,100,E1,F2,144854
2244,2244,A1,B0,C4,D1,0,E1,F2,90000
2245,2245,A0,B0,C50,D1,0,E1,F2,94000
2246,2246,A0,B0,C19,D1,100,E1,F2,120000
2247,2247,A0,B0,C4,D1,0,E1,F2,95000
2248,2248,A2,B0,C4,D1,100,E1,F1,90000
2249,2249,A2,B0,C14,D5,100,E5,F0,30000
2250,2250,A2,B0,C11,D1,0,E1,F2,135000
2251,2251,A0,B0,C4,D1,100,E1,F2,115934
2252,2252,A1,B0,C4,D1,0,E1,F2,52500
2253,2253,A0,B0,C11,D1,0,E1,F2,109400
2254,2254,A0,B0,C2,D1,100,E1,F2,141525
2255,2255,A0,B0,C11,D1,0,E1,F2,160000
2256,2256,A0,B0,C15,D1,100,E1,F2,113900
2257,2257,A0,B0,C2,D1,100,E1,F2,140000
2258,2258,A1,B0,C11,D1,100,E1,F2,187000
2259,2259,A0,B0,C2,D1,0,E1,F2,129300
2260,2260,A1,B0,C4,D1,0,E1,F0,62000
2261,2261,A1,B0,C59,D6,100,E6, F0   ,6072
2262,2262,A1,B0,C18,D6,100,E6,F0,23000
2263,2263,A1,B0,C2,D1,100,E1,FO,160000
2264,2264,A0,B0,C11,D1,0,E1,F2,128000
2265,2265,A0,B0,C11,D1,100,E1,F2,182500
2266,2266,A0,B0,C1,D1,0,E1,F2,289076
2267,2267,A2,B0,C53,D1,100,E1,F0,57000
2268,2268,A1,B0,C11,D42,0,E1,F0,20000
2269,2269,A0,B0,C52,D12,100,E11,F2,107309
2270,2270,A0,B0,C11,D1,0,E1,F2,124500
2271,2271,A0,B0,C11,D1,100,E1,F2,130000
2272,2272,A0,B0,C2,D1,100,E1,F2,185000
2273,2273,A1,B0,C85,D37,0,E33,F2   ,52533
2274,2274,A1,B0,C11,D1,0,E1,F2,130000
2275,2275,A2,B0,C21,D19,50,E49,F2,50000
2276,2276,A0,B0,C2,D1,0,E1,F2,185900
2277,2277,A0,B0,C11,D1,100,E1,F2,166000
2278,2278,A1,B0,C11,D1,0,E1,F2   ,146000
2279,2279,A0,B0,C4,D1,100,E1,F2,140000
2280,2280,A1,B0,C2,D1,0,E1,F 2,120000
2281,2281,A0,B0,C2,D1,0,E1,F2,140000
2282,2282,A0,B0,C11,D1,0,E1,F2,75000
2283,2283,A2,B0,C2,D26,100,E23,F0,19522
2284,2284,A1,B0,C28,D2,50,E2,F0,105236
2285,2285,A0,B0,C11,D1,0,E1,F2,102000
2286,2286,A0,B0,C11,D1,0,E1,F2,300000
2287,2287,A0,B0,C85,D1,0,E1,F2,63000
2288,2288,A1,B0,C4,D1,0,E1,F2,80000
2289,2289,A0,B0,C3,D1,100,E1,F2,191475
2290,2290,A1,B0,C1,D1,100,E1,F0,148500
2291,2291,A0,B0,C2,D1,100,E1,F2,138600
2292,2292,A0,B0,C11,D1,100,E1,F2,178500
2293,2293,A0,B0,C2,D1,0,E1,F2,146000
2294,2294,A0,B0,C11,D0,0,E0,F2,73546
2295,2295,A2,B0,C2,D1,100,E1,,105000
2296,2296,A0,B0,C3,D1,100,E1,F2,205000
2297,2297,A0,B0,C4,D2,100,E2,F2,130000
2298,2298,A1,B0,C2,D1,100,E1,F1,82500
2299,2299,A3,B0,C33,D2,50,E2,F0,192037
2300,2300,A0,B0,C3,D1,100,E1,F2,230000
2301,2301,A0,B0,C4,D1,100,E1,F2,100000
2302,2302,A0,B0,C7,D1,100,E1,F2,170000
2303,2303,A0,B0,C2,D1,0,E1,F2,203500
2304,2304,A0,B0,C11,D1,0,E1,F2,252000
2305,2305,A0,B0,C2,D1,0,E1,F2,140000
2306,2306,A0,B0,C4,D1,0,E1, F2   ,106800
2307,2307,A0,B0,C18,D1,0,E1,,150000
2308,2308,A0,B0,C11,D1,0,E1,F2,115000
2309,2309,A1,B0,C11,D4,0,E4,F2,98506
2310,2310,A0,B0,C1,D1,0,E1,F2,200000
2311,2311,A0,B0,C2,D1,100,E1,F2,237000
2312,2312,A0,B0,C27,D4,0,E4,,72946
2313,2313,A0,B0,C4,D1,100,E1,F2,115934
2314,2314,A0,B0,C9,D1,100,E1,F2,288000
2315,2315,A0,B0,C7,D1,100,E1,F2,110000
2316,2316,A1,B0,C9,D4,0,E4,F2,97218
2317,2317,A0,B0,C4,D1,0,E1,F2,169000
2318,2318,A1,B0,C11,D1,0,E1,F2,260000
2319,2319,A0,B0,C2,D1,100,E1,F2,183500
2320,2320,A1,B0,C11,D4,0,E4,F2,135446
2321,2321,A0,B0,C11,D1,0,E1,F2,94000
2322,2322,A0,B0,C36,D1,100,E1,F 2,50000
2323,2323,A0,B0,C15,D1,100,E1,F2,110000
2324,2324,A0,B0,C7,D1,100,E1,F2,165000
2325,2325,A1,B0,C11,D37,100,E33,F2,84053
2326,2326,A0,B0,C2,D1,0,E1,F2,123400
2327,2327,A0,B0,C11,D1,100,E1,,138750
2328,2328,A0,B0,C11,D1,0,E1,F2,119000
2329,2329,A0,B0,C11,D1,0,E1,,145000
2330,2330,A0,B0,C2,D1,0,E1,,140000
2331,2331,A1,B0,C45,D1,100,E1,F2,60000
2332,2332,A0,B0,C27,D1,0,E1,F2,140000
2333,2333,A0,B0,C4,D1,100,E1,F2,190000
2334,2334,A0,B0,C11,D1,0,E1,F2,124740
2335,2335,A0,B0,C11,D1,0,E1,F2,105200
2336,2336,A2,B0,C17,D3,100,E3,F0,214618
2337,2337,A0,B0,C50,D3,100,E3,F1,76833
2338,2338,A0,B0,C9,D1,0,E1,F2,204500
2339,2339,A0,B0,C15,D1,100,E1,F2   ,188500
2340,2340,A1,B0,C11,D1,0,E1,F2,120000
2341,2341,A0,B0,C2,D1,100,E1,F2,140000
2342,2342,A1,B0,C11,D1,100,E1,,120000
2343,2343,A0,B0,C2,D1,0,E1,F2   ,70000
2344,2344,A0,B0,C11,D1,0,E1,F2,124740
2345,2345,A0,B0,C9,D45,50,E57,F2,82744
2346,2346,A0,B0,C26,D1,0,E1,F2,191765
2347,2347,A0,B0,C9,D1,0,E1,F2,204500
2348,2348,A0,B0,C4,D1,100,E1,F2,99450
2349,2349,A0,B0,C4,D1,100,E1,F2,90320
2350,2350,A0,B0,C11,D1,0,E1,F2,129300
2351,2351,A0,B0,C18,D1,0,E1,F2,180000
2352,2352,A0,B0,C11,D1,100,E1,F2,115000
2353,2353,A0,B0,C11,D1,100,E1,F2,175000
2354,2354,A0,B0,C2,D1,0,E1,F2,185900
2355,2355,A0,B0,C7,D1,0,E1,F2,140000
2356,2356,A0,B0,C11,D1,100,E1,F2,170000
2357,2357,A1,B0,C11,D1,0,E1,F2,63900
2358,2358,A0,B0,C2,D39,0,E35,,38631
2359,2359,A0,B0,C9,D1,0,E1,F2,147000
2360,2360,A0,B0,C4,D1,100,E1,F2,144000
2361,2361,A3,B0,C33,D1,0,E1,F0,250000
2362,2362,A1,B0,C4,D4,0,E4, F2   ,78990
2363,2363,A0,B0,C40,D1,100,E1,F2,140000
2364,2364,A0,B0,C2,D1,100,E1,F2,50000
2365,2365,A0,B0,C11,D1,0,E1,F2,109400
2366,2366,A0,B0,C2,D1,0,E1,F2,245000
2367,2367,A1,B0,C4,D4,0,E4,F2,72914
2368,2368,A0,B0,C2,D1,0,E1,F2,195000
2369,2369,A0,B0,C15,D1,100,E1,F2,190000
2370,2370,A2,B0,C38,D3,50,E3,F2,42923
2371,2371,A1,B0,C11,D1,0,E1,F2,120000
2372,2372,A1,B0,C2,D1,100,E1,F 2,85000
2373,2373,A0,B0,C9,D1,0,E1,F2,163800
2374,2374,A1,B0,C2,D1,0,E1,F2,110000
2375,2375,A1,B0,C42,D1,100,E1,F2,160000
2376,2376,A0,B0,C2,D1,0,E1,,183000
2377,2377,A1,B0,C11,D1,0,E1,F2,105000
2378,2378,A2,B0,C2,D1,100,E1,F0,80000
2379,2379,A0,B0,C4,D1,100,E1,F2,90320
2380,2380,A1,B0,C11,D1,100,E1,F2,150000
2381,2381,A0,B0,C4,D1,0,E1,F2,166700
2382,2382,A0,B0,C2,D1,100,E1,,191475
2383,2383,A0,B0,C4,D1,100,E1,F2,161500
2384,2384,A1,B0,C11,D24,100,E22,F2,60000
2385,2385,A0,B0,C11,D1,100,E1,F2,140000
2386,2386,A1,B0,C4,D1,0,E1,F2,112000
2387,2387,A0,B0,C11,D1,0,E1,F 0,205600
2388,2388,A1,B0,C25,D65,100,E29,F1,31520
2389,2389,A0,B0,C11,D1,100,E1,F2,220000
2390,2390,A0,B0,C11,D1,100,E1,F2,150000
2391,2391,A0,B0,C4,D1,0,E1,F2,106020
2392,2392,A1,B0,C11,D1,0,E1,,90000
2393,2393,A2,B0,C4,D1,100,E1,F0,91000
2394,2394,A2,B0,C50,D6,50,E6,F2,5707
2395,2395,A0,B0,C9,D24,100,E22,F2,255000
2396,2396,A0,B0,C46,D1,0,E1,F2,106000
2397,2397,A0,B0,C2,D1,100,E1,F0,165000
2398,2398,A0,B0,C2,D1,100,E1,F2,230000
2399,2399,A0,B0,C4,D1,0,E1,F2,94000
2400,2400,A0,B0,C2,D1,100,E1,F2,235000
2401,2401,A0,B0,C11,D1,0,E1,F2,129000
2402,2402,A1,B0,C26,D1,100,E1,F2   ,159000
2403,2403,A1,B0,C9,D4,0,E4,F2,109006
2404,2404,A0,B0,C11,D1,100,E1,F2,185000
2405,2405,A0,B0,C2,D1,100,E1,F2,132000
2406,2406,A0,B0,C2,D1,100,E1,F2,165000
2407,2407,A0,B0,C26,D1,0,E1,F2,299500
2408,2408,A0,B0,C11,D1,100,E1,F2,205000
2409,2409,A2,B0,C11,D1,0,E1,F2,135000
2410,2410,A0,B0,C11,D1,100,E1,F2,137500
2411,2411,A0,B0,C2,D10,50,E9,F0,121093
2412,2412,A0,B0,C4,D1,100,E1, F2   ,110925
2413,2413,A1,B0,C4,D1,100,E1,F0,135000
2414,2414,A0,B0,C26,D1,0,E1, F2   ,245100
2415,2415,A0,B0,C2,D1,100,E1,F2,191475
2416,2416,A2,B0,C4,D2,0,E2,F2,52000
2417,2417,A0,B0,C2,D1,100,E1,F2,275300
2418,2418,A0,B0,C11,D1,100,E1,F2,180000
2419,2419,A0,B0,C12,D1,0,E1,F2,342810
2420,2420,A0,B0,C9,D1,0,E1,F2,202353
2421,2421,A0,B0,C11,D1,0,E1,F2,130000
2422,2422,A0,B0,C2,D1,0,E1,F2,245000
2423,2423,A1,B0,C18,D1,100,E1,F2,185000
2424,2424,A0,B0,C25,D23,100,E21,F0,102839
2425,2425,A1,B0,C11,D1,100,E1,F2,120000
2426,2426,A0,B0,C11,D24,0,E22,F1,33511
2427,2427,A0,B0,C4,D1,100,E1,F2,145000
2428,2428,A0,B0,C11,D1,0,E1,F2,130000
2429,2429,A0,B0,C2,D1,0,E1,F2,120000
2430,2430,A1,B0,C56,D4,100,E4,F2,86193
2431,2431,A0,B0,C18,D1,0,E1, F2   ,200000
2432,2432,A0,B0,C11,D1,100,E1,F2,63000
2433,2433,A1,B0,C11,D1,0,E1,F2,175000
2434,2434,A0,B0,C2,D1,0,E1,F2,129300
2435,2435,A0,B0,C2,D1,0,E1,F2,150000
2436,2436,A1,B0,C4,D6,50,E6,F0,16904
2437,2437,A1,B0,C2,D1,0,E1,F2,180000
2438,2438,A0,B0,C18,D1,0,E1,F2,250000
2439,2439,A0,B0,C2,D0,0,E0,F2,47280
2440,2440,A0,B0,C9,D1,0,E1,F2,150000
2441,2441,A1,B0,C11,D1,100,E1,F2,161000
2442,2442,A0,B0,C29,D29,100,E4,F1,114047
2443,2443,A2,B0,C11,D1,0,E1,F2,65000
2444,2444,A0,B0,C9,D1,100,E1,F 2,210000
2445,2445,A0,B0,C11,D1,100,E1,F2   ,160000
2446,2446,A0,B0,C39,D6,0,E6,F0,56723
2447,2447,A0,B0,C4,D1,0,E1,F2,138900
2448,2448,A0,B0,C1,D1,0,E1,F2,160000
2449,2449,A1,B0,C11,D0,100,E0,F2,73546
2450,2450,A0,B0,C4,D1,100,E1,F2,160000
2451,2451,A0,B0,C26,D1,100,E1,F2,190200
2452,2452,A3,B0,C2,D1,100,E1,F2,159000
2453,2453,A0,B0,C7,D33,100,E1,F1,48000
2454,2454,A0,B0,C9,D1,100,E1,F2,240000
2455,2455,A0,B0,C11,D1,100,E1,F2,175000
2456,2456,A0,B0,C4,D1,100,E1,F2,95000
2457,2457,A1,B1,C67,D6,100,E1,F1,60000
2458,2458,A0,B0,C34,D1,100,E1,F 2,165750
2459,2459,A0,B0,C4,D1,0,E1,F2,169000
2460,2460,A0,B0,C11,D1,100,E1,F2,163625
2461,2461,A1,B0,C11,D1,0,E1,F2,70000
2462,2462,A0,B0,C2,D1,0,E1,F2,162000
2463,2463,A0,B0,C20,D6,100,E6,F2,17805
2464,2464,A0,B0,C9,D1,0,E1,F2,167100
2465,2465,A1,B0,C50,D4,0,E4,F2   ,70186
2466,2466,A1,B0,C4,D1,0,E1,F2,100000
2467,2467,A0,B0,C2,D1,0,E1,F2,155000
2468,2468,A1,B0,C11,D4,0,E4,F2,127599
2469,2469,A0,B0,C2,D1,0,E1,F2,120000
2470,2470,A0,B0,C11,D1,100,E1,F2,216000
2471,2471,A1,B0,C2,D1,0,E1,F2,150000
2472,2472,A0,B0,C11,D1,100,E1,F2,65000
